time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,open_supp_intern,open_apprentice,open_trainee,open_wbp
202425,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000062,941,West Northamptonshire,Young persons age,age 24,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,All work based placements,All work based placements,73,0,0,73
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Any other ethnic group,5,0,0,5
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Any other Asian background,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Bangladeshi,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Chinese,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Indian,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Asian - Pakistani,11,0,0,11
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Black - Any other Black background,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Black - Black African,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Black - Black Caribbean,7,0,0,7
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - Any other Mixed background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - White and Asian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - White and Black African,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Mixed - White and Black Caribbean,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,Unclassified,12,0,0,12
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - Any other White background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Ethnicity,White - White British,24,0,0,24
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Sex,Female,16,0,0,16
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Sex,Male,57,0,0,57
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,AP/PRU - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,AP/PRU - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - elective home education,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - online provider,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - other placement settings,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,FE - general FE and tertiary colleges,18,0,0,18
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,FE - specialist post-16 institutions,35,0,0,35
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,FE - total,56,0,0,56
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,FE - UKRLP provider,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - free school (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Placement not recorded,17,0,0,17
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Type of placement,Special - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 16,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 17,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 18,7,0,0,7
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 19,15,0,0,15
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 20,9,0,0,9
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 21,15,0,0,15
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 22,14,0,0,14
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 23,6,0,0,6
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,age 24,4,0,0,4
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Young persons age,Age unknown,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,All work based placements,All work based placements,40,0,0,40
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Any other Asian background,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Bangladeshi,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Chinese,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Indian,4,0,0,4
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Asian - Pakistani,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Black - Any other Black background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Black - Black African,4,0,0,4
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Black - Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - Any other Mixed background,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - White and Asian,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - White and Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Mixed - White and Black Caribbean,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,Unclassified,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - Any other White background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Ethnicity,White - White British,24,0,0,24
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Sex,Female,9,0,0,9
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Sex,Male,31,0,0,31
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,AP/PRU - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,AP/PRU - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - elective home education,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - online provider,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - other arrangements by LA,13,0,0,13
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - other arrangements by parents,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Educated elsewhere - total,15,0,0,15
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,FE - general FE and tertiary colleges,25,0,0,25
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,FE - total,25,0,0,25
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Type of placement,Special - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 16,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 17,6,0,0,6
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 18,7,0,0,7
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 19,4,0,0,4
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 20,8,0,0,8
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 21,9,0,0,9
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 22,4,0,0,4
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 23,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Young persons age,age 24,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,All work based placements,All work based placements,2,0,1,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Asian - Any other Asian background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Asian - Bangladeshi,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Asian - Chinese,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Asian - Indian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Asian - Pakistani,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Black - Any other Black background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Black - Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Black - Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Mixed - Any other Mixed background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Mixed - White and Asian,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Mixed - White and Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Mixed - White and Black Caribbean,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,Unclassified,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,White - Any other White background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Ethnicity,White - White British,2,0,1,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Sex,Female,2,0,1,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Sex,Male,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,AP/PRU - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,AP/PRU - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,AP/PRU - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - elective home education,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - NEET,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - not in education or training (other),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - other placement settings,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Educated elsewhere - Welsh establishment,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,FE - general FE and tertiary colleges,2,0,1,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,FE - specialist post-16 institutions,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,FE - total,2,0,1,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,FE - UKRLP provider,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - academy,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - academy (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - academy (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - LA maintained (resourced provision),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - LA maintained (SEN unit),0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Mainstream - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Non-maintained early years,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Placement not recorded,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Special - academy/free school,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Special - independent,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Special - LA maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Special - non-maintained,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Type of placement,Special - total,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 15 and under,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 16,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 17,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 18,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 19,1,0,1,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 20,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 21,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 22,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 23,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Young persons age,age 24,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,All work based placements,All work based placements,17,2,0,19
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Any other ethnic group,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Asian - Any other Asian background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Asian - Bangladeshi,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Asian - Chinese,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Asian - Indian,3,0,0,3
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Asian - Pakistani,2,0,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Black - Any other Black background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Black - Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Black - Black Caribbean,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Mixed - Any other Mixed background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Mixed - White and Asian,1,1,0,2
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Mixed - White and Black African,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Mixed - White and Black Caribbean,1,0,0,1
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,Unclassified,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,White - Any other White background,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,White - Gypsy/Roma,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,White - Irish,0,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Ethnicity,White - Traveller of Irish heritage,0,0,0,0
